ASV_ID,ER1,ER2,ER3,ExtCtrl,G1R1,G1R2,G1R3,G2R1,G2R2,G2R3,MockPosCtrl,PCRCtrl,RP1R1,RP1R2,RP1R3,RP2R1,RP2R2,RP2R3,SL1R1,SL1R2,SL1R3,SL2R1,SL2R2,SL2R3
42d63cdab3918a55944ed0ad625cec88,0,0,0,0,511,416,304,894,1147,1519,0,0,0,0,0,0,0,0,0,0,0,0,310,0
c2494028d671b9e917cfde306aad0aa6,0,0,0,0,891,811,367,815,878,754,0,0,0,0,0,0,0,0,0,0,0,0,524,0
16628f2e391f4f8f5e40f608091066d1,0,0,0,0,1111,1061,639,482,533,667,0,0,0,0,0,0,0,0,0,0,0,0,515,0
9c3eeefab3647db256f187fa2c11a561,1134,1391,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1134,11,0
4865353f82305170a597740b88a34c30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1403,1766,1699,0,0,0,0,0,0
d7cac1040aac450672c63a885b51070d,0,0,0,0,0,0,0,0,0,0,0,4826,0,0,0,0,0,0,0,0,0,0,0,0
a59d28af13dbf217ce70b80e70798fa8,0,0,0,0,337,354,259,1004,1566,1196,0,0,0,0,0,0,0,0,0,0,0,0,106,0
bdadfd43506953eb5b60405f6980016b,0,0,0,0,701,629,788,654,669,1040,0,0,0,0,0,0,0,0,0,0,0,0,338,0
c810e2bf15aeb04feb69b7d44209d516,1304,1259,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1205,0,0
4c78d1cdc08161239ffa8621a59f9c42,0,0,0,0,0,0,0,0,0,0,0,0,70,212,0,1731,1878,896,0,0,0,0,0,0
853197fa359717c9a74291e697d75365,0,0,0,0,773,971,98,772,769,995,0,0,0,0,0,0,0,0,0,0,0,0,378,0
4d42b2ce2a7abe43eb86f0e06187877c,0,0,0,0,0,0,0,0,0,0,4704,0,0,0,0,0,0,0,0,0,0,0,0,0
f7689e32bb9386b1bf539e168b3b28e9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,3505,0,430,463
d837f635397456958719e2e8d9c1bc83,1195,1174,1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1100,0,0
f14c261fa6ed692c46ad76de00b278d3,0,0,0,0,889,967,299,656,648,763,0,0,0,0,0,0,0,0,0,0,0,0,407,0
b3768563bcd3def9c3b6d1ba3daffc45,0,0,0,0,0,0,0,0,0,0,0,4388,0,190,0,0,0,0,0,0,0,0,0,0
b3864355e06918265855773c78f067ce,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3477,0,1077,0,0,0,0,0,0
3018fcdccd16e9432bc88cb6b6e3bc0e,0,0,0,0,1041,1136,481,425,404,445,0,0,0,0,0,0,0,0,0,0,0,0,609,0
dbb1583cd145507de0effb2d677a3662,1022,984,996,0,0,35,0,0,0,0,0,0,0,0,0,889,0,0,0,0,0,610,0,0
aaf5266e1fbe1d121a84f316af978057,0,0,0,0,399,447,310,1183,1030,833,0,0,0,0,0,0,0,0,0,0,0,0,273,0
cbebe5a74219efc79f4a8a26584c9284,0,0,0,0,516,560,198,847,858,1039,0,0,0,0,0,0,0,0,0,0,0,0,437,0
6d7e50f6047364aae1924089de1d4391,0,0,0,0,1254,1258,1287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0
80e32b80547da207272e9ab450c899ef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,833,1820,1792,0,0,0,0,0,0
d2f46419c9f15b64cddd30c050250d47,0,0,0,0,1363,1514,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1194,0
7dee9ffb15cccfa58ab13f2227152502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1120,3183,0,93,0
df75a4fab230197a90619cf3f7886aa3,0,0,0,0,678,542,66,840,643,1036,0,0,0,0,0,0,0,0,0,0,0,0,486,0
62883a485b064264fb099a2f32913767,0,0,0,0,944,952,214,530,463,640,0,0,0,0,0,0,0,0,0,0,0,0,526,0
63e5ce9969dbcf26fdbdc84c41120971,0,0,0,0,1212,1695,527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,829,0
5e1b009075e75f5b6dbe045763a6dc56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,942,3025,0,279,0
ae14c9c6e2324018cce42655340e14b2,920,974,786,0,0,0,0,0,0,0,0,0,0,0,0,448,0,0,0,0,0,1080,0,0
69511d640274d59bf4b681c18f3201d4,0,0,0,0,413,530,103,899,886,1130,0,0,0,0,0,0,0,0,0,0,0,0,237,0
b017f7fb38cc1f624da2a3a511b2fc27,0,0,0,0,563,603,184,823,834,853,0,0,0,0,0,0,0,0,0,0,0,0,260,0
09228805075a90407d0a687ebd1c9b39,0,0,0,0,431,374,82,934,725,1180,0,0,0,0,0,0,0,0,0,0,0,0,394,0
4f5921adcc3f9d3f0edcb4637109a2e8,0,0,0,0,708,764,330,527,545,612,0,0,0,0,0,0,0,0,0,0,0,0,625,0
72a8652b3efdffd54a081e72d099b019,1019,1050,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,878,0,0
2941531af7169e726e393f256e7e1025,0,0,0,0,988,1064,1202,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,784,0
056d4f518341e57e822486f05ce680ce,0,0,0,0,0,0,0,1112,1688,1248,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bc4f7c03941098c794a2aff800997049,0,0,0,0,0,0,0,0,0,0,0,0,268,788,1256,0,0,859,0,0,0,0,438,397
6563507cd39ab482e60e89b6358c2de0,0,0,0,0,506,531,222,803,864,789,0,0,0,0,0,0,0,0,0,0,0,0,288,0
2953c02165536ff5fdc08c049a844834,882,977,940,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,779,0,0
0fbba259889b72f75098debd25c3b96f,0,0,0,0,0,0,0,0,0,0,0,0,934,823,0,574,1590,0,0,0,0,0,0,0
22afc859293c554857eec3bbfa7c767c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2346,1553
f977cfdf257753e2cf7081694030f5e3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1781,1181,882,0,0,0,0,0,0
e6d9b2db0732eff1ec65c7d6ab0140be,933,1106,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967,0,0
0be79d07e20d0ddcc706b7e516037fd3,809,959,1064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,0,0
1fcff76f259a3c3b70e6ab61e3a81612,0,0,0,0,157,180,40,1110,828,1421,0,0,0,0,0,0,0,0,0,0,0,0,87,0
a22fa5a84ff5d89db000ad3d0d8dbfb8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918,2903
45a05a67086f2baefb3c4b9b8472ff4b,0,0,0,0,173,186,35,1026,877,1308,0,0,0,0,0,0,0,0,0,0,0,0,164,0
85ac296d608e9e28e6072860d2a62104,936,1059,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,876,0,0
677221fe6b35f887aacff9374d78878e,0,0,0,0,969,911,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,726,0
0ebcb847035507220331a12f33e7e66b,0,0,0,0,1390,1373,220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,748,0
1026d411670ba9259b7264210e0a64e2,0,0,0,0,1022,841,1265,0,59,51,0,0,0,0,0,0,0,0,0,0,0,0,478,0
19acee2ffe1a507dd1ff3d402ac0aaa5,0,0,0,0,314,253,149,889,939,967,0,0,0,0,0,0,0,0,0,0,0,0,186,0
074bba305f43e60ac8ffee24696554c4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,781,85,0,0,0,713,1780,0,0,322
f672df804faee12d422f1a7b0fa94797,0,0,0,0,402,605,68,835,727,777,0,0,0,0,0,0,0,0,0,0,0,0,262,0
d7fc1473f45c5e87964332f03eea1630,0,0,0,0,628,694,122,544,559,643,0,0,0,0,0,0,0,0,0,0,0,0,462,0
6c9db0d8445efcb87d96639066d8d962,0,0,0,0,639,719,541,461,574,515,0,0,0,0,0,0,0,0,0,0,0,0,171,0
53d236a41078c54da214b26a0107ee40,0,0,0,0,0,0,0,0,0,0,0,1810,58,34,0,0,0,1673,0,0,0,0,20,0
1a108644d48258269e70e1d8c767be31,0,0,0,0,576,758,108,567,465,683,0,0,0,0,0,0,0,0,0,0,0,0,424,0
42e0025cf508881ec5b89c81dcca936e,0,0,0,0,45,34,20,1148,982,1241,0,0,0,0,0,76,0,0,0,0,0,0,0,0
b6922f044e43df8e66a488cf32078ac0,0,0,0,0,396,432,454,639,655,769,0,0,0,0,0,0,0,0,0,0,0,0,199,0
73cab0cd9a9ac898589cb63b791e8f97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,382,1623,1016,0,0,0,0,77,399
9ee5f9b1319afc5cabeb3c69f94d0135,0,0,0,0,1093,1362,496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0
73a30956e38e88cca29cca3420d719c1,0,0,0,0,380,351,564,635,534,725,0,0,0,0,0,0,0,0,0,0,0,0,304,0
d4799d21262779aa1bd839f1a828b196,0,0,0,0,319,336,20,813,865,754,0,0,0,0,0,0,0,0,0,0,0,0,377,0
4fdc790587598bd4e361f015861ec62d,888,862,950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775,0,0
ac8a63b976138e19adcff15745a92e91,0,0,0,0,0,0,0,0,0,0,0,0,25,43,1044,723,341,1287,0,0,0,0,0,0
a88dddf84fbeab0a9c935aa81e7441f0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2319,1119
700e7756ea7d23eea3a1987556bc1c62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2173,512,735,0,0,0,0,0,0
dab069e50f309a61c9e5294bab6a9a87,0,0,0,0,364,377,25,752,596,872,0,0,0,54,0,0,0,0,0,0,0,0,336,0
feacf40d7b398b93a7430b803f83730c,695,1035,874,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,710,0,0
085002d4d02c49c9f56efcc839d2f2d1,0,0,0,0,0,0,0,0,0,0,0,0,306,182,332,188,333,1972,0,0,0,0,0,0
a00c132b27a7c47147e12686727c9bc0,0,0,0,0,248,293,43,842,784,856,0,0,0,79,0,0,0,0,0,0,0,0,164,0
cc5d5cea11aa96ee2ac9c63eee425b4d,674,926,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076,0,0
cc516c9e2bf3f907db1c5f41e476e53c,0,0,0,0,23,0,24,1056,788,1378,0,0,0,0,0,0,0,0,0,0,0,0,13,0
eee7c464ae5ecee25962e2a30d7c0555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128,0,2112,0,0,0,0,0,0
dd9364fc44aa661e8219c930e0e64175,0,0,0,0,569,571,384,433,388,626,0,0,0,0,0,0,0,0,0,0,0,0,232,0
46defda2ba95e55c7b5055c16c726143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1482,343,0,0,1372
4c5a2d2e1f4c12be2d9dff2e29cc72b5,0,0,0,0,439,513,193,630,593,505,0,0,0,0,0,0,0,0,0,0,0,0,304,0
0af017c60dfd5f537a33925688fb8464,691,729,619,0,0,0,0,0,0,0,0,0,0,0,0,410,0,0,0,0,0,716,0,0
b743ed5327eb68c13b2d7c31886b8036,0,0,0,0,558,648,604,377,268,336,0,0,0,0,0,0,0,0,0,0,0,0,365,0
6acefc48ae52288292823c094cee2fae,0,0,0,0,191,240,63,862,728,981,0,0,0,0,0,0,0,0,0,0,0,0,80,0
a7e612ba45edcb7e7bd4be907af5b221,0,0,0,0,0,0,0,0,0,0,3137,0,0,0,0,0,0,0,0,0,0,0,0,0
dd6f841f46cc48fabcc67b64c08b940c,826,829,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,0,0
82e7d68f32f3acbd9a009a4e1a460bfb,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1125,1985
2b3038f005297d489b11883238c12625,0,0,0,0,268,306,362,486,428,412,0,0,0,0,0,761,0,0,0,0,0,0,73,0
de077ffb7e52ef4eef2f2228b8875cb6,0,0,0,0,724,505,601,232,215,370,0,0,0,0,0,0,0,0,0,0,0,0,442,0
6d9575a6c431a537a3eddaea14287793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,2124
340d51397935a1507df811b773ff04cf,760,745,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,763,0,0
2743cdbfb6cee0ef81a8a752a10699d7,0,0,0,0,1007,1368,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,0
ff16b05358c32cbb6dc7e0a6b28b499f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1397,1677
2d8ab625b198b5aa7de84ed29307b376,0,0,0,0,581,623,380,384,324,509,0,0,0,0,0,0,0,0,0,0,0,0,262,0
802d2fda0f342367d2f184c1e24745af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,136,0,404,2289
51b310139c3a92535f2cd91c627bf7ea,0,0,0,0,560,626,310,385,540,371,0,0,0,0,0,0,0,0,0,0,0,0,251,0
f06641d02e6dd0db10cc5e3744839b93,0,0,0,0,190,185,134,796,830,799,0,0,0,0,0,0,0,0,0,0,0,0,109,0
968d1eb421166fe84307da5662addfa2,818,744,725,0,0,0,0,0,0,0,0,0,0,0,0,148,0,0,0,0,0,560,0,0
4bab05ec3ba916a71ecb4471878f849f,733,690,981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,0,0
c3076f3fd29c4f27615410f0cabcdaa1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,864,0,2110,0,0,0,0,0,0
626fb7880440a20a9dc494af498c99e4,0,0,0,0,239,250,215,695,687,664,0,0,0,0,0,0,0,0,0,0,0,0,213,0
61ab410a39309bf054fb9da55123b41a,0,0,0,0,247,279,366,596,433,765,0,0,0,0,0,0,0,0,0,0,0,0,263,0
b9fcf4a0d4837fcaa1d5eebef30cdc85,0,0,0,0,925,849,457,96,79,109,0,0,0,0,0,131,0,0,0,0,0,0,302,0
ac1be9146686ad8e0f2b2b5097394bff,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532,941,0,587,887
85cc1978564cc93c4315242c4b22e044,0,0,0,0,184,190,224,658,730,783,0,0,0,0,0,0,0,0,0,0,0,0,157,0
65dd529734c9e8857543aa0b6125135a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1379,1542
7388a71cffce51144ee02105386fb18a,0,0,0,0,65,0,46,239,261,389,0,0,0,0,0,0,1916,0,0,0,0,0,0,0
9b1d1ba9994f878e6a0753ffd4a36308,0,0,0,0,1013,975,157,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,481,0
d2c530b202a3bcf1cdb6c4e39702869f,668,761,642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,0,0
540e1d7baa27e4fbb7a1a3029f88abd6,0,0,0,0,610,620,733,188,206,144,0,0,0,0,0,0,0,0,0,0,0,0,394,0
b1a912042e2c87a7a2a98dde6e7fc16d,657,707,946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0
d77cab35b12ed4b26ee0ce3a959f9a29,0,0,0,0,174,178,97,774,755,766,0,0,0,0,0,0,0,0,0,0,0,0,144,0
1322ef403ad72be000946a7fc3696701,0,0,0,0,673,622,802,152,196,181,0,0,0,0,0,0,0,0,0,0,0,0,258,0
e4fa3ac921e7e9f0fa92309854eaada9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771,1100
bb677445aabb808780d56175ba6aba97,0,0,0,0,311,303,87,713,542,790,0,0,0,0,0,0,0,0,0,0,0,0,108,0
13a2d5d1db889603744e1e448924662c,722,602,988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,535,0,0
eba775c926a256f29e51692c79222730,932,612,750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497,0,0
5871deaa68845e1310fa97cc89920363,0,0,0,0,0,0,0,0,0,0,0,0,170,316,2279,0,0,0,0,0,0,0,0,0
71ea7447b3b62937e4fc39cb66961041,0,0,0,0,0,0,0,0,0,0,0,2753,0,0,0,0,0,0,0,0,0,0,0,10
4ae040633a9bb7eddbfbb6e8c901f892,0,0,0,0,444,335,224,426,439,645,0,0,0,0,0,0,0,0,0,0,0,0,239,0
28c2ae9b7a57928a098a42c157c38806,0,0,0,0,145,134,45,773,677,845,0,0,0,0,0,0,0,0,0,0,0,0,127,0
5f1377ce21d86f073b4335f63649d93c,0,0,0,0,811,714,425,122,124,129,0,0,0,0,0,0,0,0,0,0,0,0,415,0
00f30d8fc0d5d029cccee44fc97a35a4,0,0,0,0,258,298,157,552,712,607,0,0,0,0,0,0,0,0,0,0,0,0,135,0
61bd2f6fff06acde4416c1edd25ca03c,0,0,0,0,121,108,41,561,502,666,0,0,0,0,0,0,672,0,0,0,0,0,44,0
fd49a8fe692ca970b92403cb97cc2ec9,0,0,0,0,169,195,36,731,740,793,0,0,0,0,0,0,0,0,0,0,0,0,49,0
e53ce780a829bcac5289752d169ac790,483,669,573,0,0,0,0,0,0,0,0,0,0,0,0,455,0,0,0,0,0,505,0,0
8c40ec5515c310cf8643878f51bc3a8d,0,0,0,0,896,933,274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,0
ed9882b6899b4253bd8a07d372b0ef21,735,724,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,0,0
3296f8d884b6548d837a53af73bb09ee,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,107,4,778,1733
85ca04bbdfa956d45bd512db2b0578a4,0,0,0,0,182,218,42,739,662,760,0,0,0,0,0,0,0,0,0,0,0,0,58,0
9c0b82ddf7e6272dc6990d0984efc328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,1538,314,0,0,0,0,0,0
e4b2e1d50547d71e7148f5150617d428,0,0,0,0,569,574,0,323,371,360,0,0,0,0,0,0,0,0,0,0,0,0,405,0
088468f2dfc3c632f20366934aa58d30,0,0,0,0,414,470,268,416,482,346,0,0,0,0,0,0,0,0,0,0,0,0,195,0
2c3ba0dcb114db446fabbb0c99993147,0,0,0,0,710,628,501,168,179,217,0,0,0,0,0,0,0,0,0,0,0,0,184,0
7a5b960f31ffc86d25ed4eed03cb905f,0,0,0,0,595,517,243,170,185,189,0,0,0,74,0,0,0,0,0,0,0,0,604,0
1dd5494477b1f1834f59169972adc54d,0,0,0,0,19,0,0,828,581,1057,0,0,0,0,0,0,0,0,0,0,0,0,33,0
1bf4e65448972a1b4b9003df8eeff0da,0,0,0,0,0,0,0,0,0,0,0,2273,0,0,149,0,0,0,0,0,0,0,33,54
76e063e29d92b90a8da3bbf5006d01ca,0,0,0,0,261,356,78,560,428,619,0,0,0,53,0,0,0,0,0,0,0,0,148,0
27734ebde1d16bc19f5a8897c2031d10,0,0,0,0,739,793,794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0
cd1a87925d96661036b7c90080d848a4,530,623,549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,789,0,0
aa95a3742961b90dfd8c35215911d9ab,547,650,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,0,0
6ef433a8498ba6aabfa29d11fc59501a,0,0,0,0,0,0,0,964,795,685,0,0,0,0,0,0,0,0,0,0,0,0,44,0
5fb81130b5a0877d34f4b567c353028f,0,0,0,0,734,1001,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,648,0
4fe2a1631342374c1d8b79f0c048afb9,0,0,0,0,0,0,0,0,0,0,0,1900,0,0,0,0,0,581,0,0,0,0,0,0
b546bddd5a10230d8534612b2730cfea,0,0,0,0,333,297,182,355,343,485,0,0,0,0,0,333,0,0,0,0,0,0,144,0
61f467efc65d7638374f25b4779034ff,686,602,651,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,492,0,0
9a3e94409b51a18c3c211372180ea224,0,0,0,0,766,746,436,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,394,0
746e160209f6ad038b9e4ac3bc562b9c,0,0,0,0,601,801,284,153,165,170,0,0,0,0,0,0,0,0,0,0,0,0,283,0
1115bf1f198ec226544ada13d4fa1c77,0,0,0,0,529,354,293,283,352,486,0,0,0,0,0,0,0,0,0,0,0,0,154,0
8b778ee01f4f56b130baf8f26527c9bb,0,0,0,0,0,0,0,0,0,0,0,2376,0,0,0,0,0,0,0,0,0,0,71,0
ed12e4268567aa2e0f2dd3a4c44d63f9,585,566,705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586,0,0
dbb4bf5175a3a8a0c12518654f105aff,0,0,0,0,354,364,129,384,447,509,0,0,0,0,0,0,0,0,0,0,0,0,255,0
309c1e32df6c62a873401885453fcd23,0,0,0,0,155,215,40,644,498,771,0,0,0,0,0,0,0,0,0,0,0,0,119,0
259ea5549ce130d0f1ddb98c6d41fff5,0,0,0,0,777,728,257,117,115,99,0,0,0,0,0,0,0,0,0,0,0,0,344,0
508f83018c6bb1429e399d2e804b5d2e,0,0,0,0,717,581,539,113,114,133,0,0,0,0,0,0,0,0,0,0,0,0,240,0
1c2de7bd400ca44e9554a0c9926eef66,0,0,0,0,317,253,262,482,387,386,0,0,0,0,0,0,0,0,0,0,0,0,346,0
d9cf3b0fb8b62f93cce961a2f728a073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,538,0,1886,0,0,0,0,0,0
cf4e44c7c5f1604a7875af7fa09d5b5a,0,0,0,0,682,941,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,503,0
15d0af96edf99bfdd843c2ad6db5ad32,0,0,0,0,609,586,55,215,193,252,0,0,0,0,0,0,0,0,0,0,0,0,500,0
f6cbcc682a483cfe4c8677034fd17fd1,0,0,0,0,321,329,241,498,326,619,0,0,0,0,0,0,0,0,0,0,0,0,76,0
9f11024985217f62daafff69ecd6e5ac,0,0,0,0,0,0,0,684,763,953,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fdee8b0fe56ac561345c510ccdeea778,511,621,666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594,0,0
ffb27fc2e51bbf39241c49fc9c747c92,0,0,0,0,459,492,127,320,229,323,0,0,0,0,0,0,0,0,0,0,0,0,413,0
6fefabc30ec631c174714a001c46fd5f,0,0,0,0,365,300,377,378,273,439,0,0,0,0,0,0,0,0,0,0,0,0,223,0
c5c4a587ff71737443da00f1460d890e,0,0,0,0,200,263,229,366,462,498,0,0,0,189,0,0,0,0,0,0,0,0,147,0
7a31b43926fb93504ef3e1dcaa205279,492,617,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,641,0,0
984c4a72d9175980ab2153ebf969505e,0,0,0,0,398,375,332,294,363,307,0,0,0,0,0,0,0,0,0,0,0,0,265,0
cd0ffdebe01727c32fd0504354c896ad,560,590,658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0
220c269fec05ac03b6e53eef38ce574d,0,0,0,0,487,291,209,467,311,390,0,0,0,0,0,0,0,0,0,0,0,0,168,0
ebd9b16c0196406503dd1846c423e009,674,593,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,501,0,0
d441fe3b9ab14e6f11b421f8c6604c8f,551,616,584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,544,0,0
a76544c41d1fb14457c61aeb785c1f71,0,0,0,0,266,321,152,445,417,485,0,0,0,0,0,0,0,0,0,0,0,0,207,0
4093df8d31d11ddf9373828c6d1fbbb9,0,0,0,0,455,489,228,307,274,300,0,0,0,0,0,0,0,0,0,0,0,0,235,0
d92dc5e48c8994269a8970dde7888cac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1185
2bc08cae5efe64903c4ec01d7b5a6749,0,0,0,0,131,108,145,564,485,764,0,0,0,0,0,0,0,0,0,0,0,0,88,0
8f45d99dbde2691cb2c6576a1c41279a,0,0,0,0,287,308,213,467,407,443,0,0,0,0,0,0,0,0,0,0,0,0,155,0
4717fb5c64eaa5ccc79fd271a3f27d25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,145,0,746,1277
d1c9f2810b4604bfef2e303298c235dd,0,0,0,0,0,0,0,0,0,0,2259,0,0,0,0,0,0,0,0,0,0,0,0,0
45633dea0786734b183cbc294208d7c6,0,0,0,0,0,0,0,688,731,814,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f9843db0b392883ac906438c768c8ffb,0,0,0,0,141,151,62,620,587,568,0,0,0,0,0,0,0,0,0,0,0,0,99,0
0156615248ff3094bc235577c78dc599,0,0,0,0,331,256,199,351,351,512,0,0,0,0,0,0,0,0,0,0,0,0,220,0
d6256396cf776c0e2d5c3cf748c0cfb5,487,478,769,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,410,0,0
80d00861726fbdf4fc7f0ca253d34537,0,0,0,0,319,345,145,443,293,553,0,0,0,0,0,0,0,0,0,0,0,0,113,0
079fd915cfbdf404b1073b20c04dba33,593,551,546,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,484,0,0
16f9a32b2b648ace18eae5afd91b0ec8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,991,1206,0,0,0,0,0,0
f69ad6656ed2092d20691f03e3e2671d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1284,0,899,0,0,0,0,0,0
4326360eb91bb5675a7cf7d2b10e535f,0,0,0,0,341,436,537,227,218,159,0,0,0,0,0,0,0,0,0,0,0,0,259,0
cc587560512d1cf7c3d5b55082db6515,0,0,0,0,406,330,295,411,267,318,0,0,0,0,0,0,0,0,0,0,0,0,139,0
971dd1eb6105ee88167e1c5446fb9a08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,680,493,583,0,0,0,0,154,256
16871dbcde3de65cc9d3a28a54f39107,0,0,0,0,203,201,51,479,447,631,0,0,0,0,0,0,0,0,0,0,0,0,146,0
c27b002ec2ff64959b15b3e150ecd893,0,0,0,0,205,239,139,439,546,446,0,0,0,0,0,0,0,0,0,0,0,0,123,0
631b1b1c96d94f5cc6ee6012e0c97c7d,0,0,0,0,696,697,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,0
06fd84adee9b7e64be62fba4099a9e6c,0,0,0,0,757,736,17,47,32,33,0,0,0,0,0,0,0,0,0,0,0,0,503,0
3ff073f0501a9fcd4fa2994dec0a9cb4,0,0,0,0,0,0,0,0,0,0,0,0,0,203,509,1411,0,0,0,0,0,0,0,0
5a7988770dba30c248bdc3c7d7eaf612,565,510,574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,470,0,0
1650e7bab7e1869f78210f841dd93001,0,0,0,0,50,40,0,658,496,739,0,0,0,82,0,0,0,0,0,0,0,0,53,0
c8d5e2e7560fd919c109d0fb8233bd75,0,0,0,0,0,0,0,0,0,0,0,1756,0,0,0,0,341,0,0,0,0,0,0,0
627a5a4326f0968e1771253044e129bc,0,0,0,0,0,0,0,0,0,0,2086,0,0,0,0,0,0,0,0,0,0,0,0,0
