ASV_ID,ExtCtrl,G_R1,G_R2,G_R3,MockPosCtrl,Ot_R1,Ot_R2,Ot_R3,PB_R1,PB_R2,PB_R3,PCRCtrl,R_R1,R_R2,R_R3,T_R1,T_R2,T_R3,Z_R1,Z_R2,Z_R3
d628cfdbb78fb539223a7b01c4f99772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
f49fcaab9916168c9608f9f976be9213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
571ca1f600a48bc50bde540b053a6133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1c0e0dc26c5a2d364e027aaac5d2b393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1f141811c7a36c460df7cfdf4c565e45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
b9a104ce851acf31e66bb197c46b7b45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
3ae1b3674c76bfccb00b2e52e78c80af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
1d0c48b853e8f6a10059136c1b09dd2b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
eb504eb5c812d6abc4238e22caf26127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
e06c733785917068abd06f523b3fd595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
90451b861d7fefc99556dac8bf3c0b6a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
0c99d8d1b456f2313f86e41ca58aecf2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
2b6e4b6df6893e50004dfbe8283d70b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
c33bfe8f64f3c14ba862ec8e2e6d07f6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0
51103732f60c9898c5dbb251bf51a69f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
cf5c835b9ec620a5ce45b7469985a4ca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
52e9854b191a1d0020d63a1ad6c73944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
5682144e5bdf0842a994580b158eb51d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
487819358dfb254c6e8d83d6862561c5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
023fc49787fb40243cbff6ab403eefd6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
4a76ebb20720a3d9bca9ca22d8fb7ecf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
862844cc86061052af80ffe5a34c2f38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
6ab78561715e9b5e17023228ad18ae67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
630c9d05d7f5321172aa19352e4735fc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
b61134d2b3e823fae54ea1005f31073b,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2ddaf7797fadb3dbc1c516d8dea2ccf9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79506ff7052d3312ddc1ba19d746a029,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46215d5e67f6233573650585ba25fd80,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919f0732ea1406cf637219b8a8376b9,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d890b930c900ceca8a0c7aee10343588,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c0414118e01ded1092b2c9318d532ba,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224111b576641343cf65c76cc2fa7389,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4865dc81efdeb5fa0c748adc151cd8ec,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85f6e9fdc9527b85adb712bb981eefd8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6584fc532691a4ef5d5ab153ada26920,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c0d5b457f6b2906165b0733dc9ba71b3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96dad4a173ffeb86584858cda2396808,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
d44457fcebda2a8f83ecf1610df8eba8,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2a0cd1d317fa8145f8025f20af0f6da4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88479c7509c2d71e217eaddf574c65fd,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ef21b6ba24a3f1e9a7acd34374e41b91,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10bd307c96568a2d9ae9f58fa0011975,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89c610cfe075a93e1445634a9f7e03fb,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8f72218307886786a3749b0036e25cb3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8d6dcd7d0c7587a889750ba5fd250157,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
a2b019195017aa0018c5591d0ae83941,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ee79a1266a8bb47eb58825a86b4edb4,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
722796d01cb5edf22cb5c22bd0b91dce,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e5f66e5949c1b0bab4b56c794d833621,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
963deb7352984f713155ae726b1733ea,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73e380840f3b6878afba83bfa7a906f0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4742180106a6211600533a9fdac86df3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e1d82b1f1dbbc101646b692f83d43ddb,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
da79c0af9e2c57042115afe7889ba9cd,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2576f7082327bb95d3b03008e62c815f,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
eda9e7c469c2f6581689d79f42082ae8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ae4155e05604b1ace0f06d842cbe992a,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1dc82acd53e77d26c5aefd53f31b18bd,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
02e640e559ec7f82badeda27203d1062,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
a0548f195bdc069a620b95783631d428,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
6b6e17e4aa3dab28bafbdeae97fb821b,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0
5dfd5ece36149998551d096e73c01151,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
feb3aaec52d0db71cc8033f028e866c0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
892af8212e9289ae35e5edecb14e5934,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
0e6894279f49b03f58d7a13ed2687303,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
20850b84cb53fd9b9fd72260a305b33f,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
dbbb7c5237a23192cddb64726b44af7b,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3518d93b70bc6f24d233053b457c0b18,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
85797da0661fe9236db4a559bf49a5a8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
8bf7773e2cdea0d5b2f8a5e2ad9c83ec,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
6b2d0771c098de3a932611426b3bcef0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ffe76ea1570bf52b974aa52ac64b9f26,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
069799419c08746420ef6aaf95ad2119,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
1953c850a8f2c5a0f180fc0f9f6fb7c4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
57443e515fb0a500c30e7cf39ede9dba,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
3f312f437919ff7af171e180fe8bb7c8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
fea4d2d2497b670733955e5920273e61,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
219cd1a87cea60c1ee19e7287ceee928,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
7268a3ba5c30a748260ed0dc79de34d8,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
ec4c311cc1fabdd7260da4e46a9b4657,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
8d03f2ac58555b8a8db6c7ff44f81f8a,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0
7554bd56637dcd3a36ba40c74be04b6b,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
0c649fa93bcc6126f0f5e8dacbb386fb,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
8e6b0126b700535523381f05aaa04ea4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
991e8d04c8e01673d6d74ca0f101178a,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
5c3ebd16b45d55a063a81d558603400b,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
291f0d93106e53eb462a73c34a51cc70,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
2f1e018c2d0e4abbcc1236c135a94df8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0
733f2bcd57281ea6013f3965d4cf161f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
c56e62b69bbab8931bd008f926a4ed1e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
4b5e06b97ce7597e4af208f0b122674a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
72fdd4eca006f18d4a5f23e6881f66b9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
fb9ac25cea3f13c8e433bb5d48cb20c2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
66863d9e39672827bbb4a847f2539044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0
e84fb7160d3bbcca8b8f06401fd4537c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
b8b08d96963d68c915b71e4121a216b3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
e0c94d57cc5b629a18aaf0b7030c70c9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
f454e0c88eccf9fa61ca38130a9f5067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
94f6fc552b8912b03f24ff6fb1f45372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
fd31577c2a29112987cc3e59f6716d98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
55e9976fbbbae5e475cd4b97ab94dad8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
875d9e1c68820b5338bf7b5074746aa1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
d64add08ef90153f4c32b3f70aaa3d3c,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
97998380f393e13f4563255882426d15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
8a5b6b2e7c417e42986943fbc8c685d4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2f0a6e5b7fadd734db8dd960f1a1d5ac,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
01cf67ee2f836b8ec1a6c09d0a21c891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
140bf557054ac55cc5ca5dddb86d6664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
7aa6463df8f93f6080f0a6c292728851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
9a40c53169206e321f23608e3c84396b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2220ef7d676311a3560908e6590f8663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
711ee5263adf75f8827663ba03a41a5b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
b93336f82e3bc9bd56148d40ad1feda2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
8e84c6c9b31455764431636a15e54812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
63096eb931f8083c9beb071cca12312b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
da466b6c51f6935db760e9566ac80be5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
2d0709c6c9bc6545d8629e5d28eebb2a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
907c22e666c9c6eaac8a5517a7816fe5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
ae04b5c7166db0f40d3f19558fc807d2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
6fc4d9066ed18d17003f97d02277dca3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
f722345e0ea0d4a479d164e5d20ad3a3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
eae1c1d0d132162645536d92b909c16b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
af4d65b67934d368d513ea7718daaebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
9a2a76f8dc22e4dbcaac0ccaebdc29af,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
dc3a9f18c3f499e7ee6ff6ac04375dc5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
72a24b30f41a04a509a4692210a2ed53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
d496e3c1f71d3576156e546d217ee588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
f27d3545f7ee597b863024ea4b637c3d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
2dad377f5042ce6f03cc8ffcaa88b504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
8d8e6f84bd5be44ff779e6cc14b54a26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
988509de4653a4e9180b228c68774dcf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
bd4d0757cdbdde03bd08a4f015b1c129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
4823519ecc790db54a5c3ab44a3a9efc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
7bc76616c3bc46004bedf382a5986cbc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
3dc005684c1a37341ab4026e050dbd0d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
de36e6d8248a31df6ae738ac95afbfdd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
a48f026389d681df6d2e04fbf554aa8b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
a62e64a30def25512702dcedd6f71586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
27546c728617cd81641ba154f478ef89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
341fc5cb4d98286f4de02055070c83e7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
58ee809847e7123299d8affdc0a786a4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
387ba74093b78797b36b93784ddcdd7d,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
4d234abefcf9e1e458dc79ad5f9afa80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
d2fe9e405493e3a0cf1d5b7b073ca450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
db2502025c107d4d0010ccfe7c9f1140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
ee3ae84b206c7cab64b2ebb00122c160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
159fed7dbd5bec823a7a09e77edc6bfa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
d907b29c001a8c93193e9cd4babf2793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
6ec72c495b5827333fd9709faa180b47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
861b998f067e09cf7572e2f6183ebced,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
78081337bfec2bb5bf450f772a174f28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
163283810f4e23571eb748cd5b671d41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
f7406a706fed8616105ef9353d6dc443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
249d5732e352648ba42ff5d50ac1605f,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
e5ea8c704142473df58464fd459e5237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
78c8d02e72291da547b5ab8e88a9f6c7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
fe0891b4be25d1f15f2be432c74a5e30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
cb99864974cfbcb91635461e0106d734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
2cb615d7ad242d8ffed365bf4ff9d45a,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
68e4b2aee431e299095b40230fc7e93e,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
ad4d0efeacbed2d92071dc66c035c76b,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
216c5f249262e1985c200e8c50ccc00e,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e18fe2a78f05590b1de3fcf0bebd55a5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c14544a643f7a343f71d3170575810c8,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438a0daa98309eac9f54cc8d58112e86,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27b168c3ba6899b0d4617cb34d2c496e,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
fb8ed061e854d1c38c535f6901b35bb3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5e8f9ddcf556db7c99fee060a9157cf1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54909b61a41d6ca38c89fde057abd422,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6723f8313e4323b3c0718d0198fe3dd1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5f099504b29df6d8838ccd5374044c64,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8475b57856f88c833e83047cff1b5205,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9c8709a18a8c528ea6f8c46597ace4ec,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2572d522c6ee3f034ceade3fcf504d3e,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78c05b065d373981a97294d04415161d,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870baaa689c2f7ed711748499dab5b5d,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0ecc538568b43d0a4235c879d0379830,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6b0312ffdcea4f0ca37c9d45c2373acd,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40c9d126c67dd37735511b1f4f791a0f,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91cbe67df3bae98a0d19aea6a8a5d451,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ec2f8acc2235b79a331f2b36b33c34de,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
b06be3ab2a5c860822774e2870d4bd88,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17f159fb12661fc5803fd6c160d8af5b,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3e1e1ce563c513115a98f70d75bf2ae3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2e25b945483c0364c885ac4673563e86,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67890964272e02997bf765080fb501f2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
793a935704f2def5a6f9c6c033b84158,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33d1c2d86549936d64fe9fb21a830821,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1b1898d8fe67fc6cbdad35773db87366,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2cffefef5757e802516ff3ce64d83366,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78c8ed4869811ada1a5b551514440a08,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
c8c0dcbc257bec223a8e734693416c9f,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199700b8e55e5f35e0c479d374b2beb4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
f565161d08590fec0c7fc05901885af4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3778772ab84c1053b6bdb51930c70051,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e6f6474969ec3941ba3ad15514492453,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aeea4b76027af42fc64f180ee02ffb30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
de7f4acc8f7eaa78ed6cadf8665c7966,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
e308d266b19ef24407aa7882c845b5e8,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
5fe569446a82540f587d8fcccf4e8c68,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
e9837aa2b1aa166020c4982f6e7bb070,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
5e381cd146bae4bc0b74a45a422c23d6,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
efe1fd76af09c619bd4ef6fc70485bea,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
08e51ccf38fe3f52f043b204312c1c93,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
39ed65e103350c4a628d227e7782363e,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
4a30ef860709e07fd9e3aa5f9e0ff7b1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
77ad4171745f0c6f5a98947d810780de,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
55aca3e1cedeb8f35bfa63ff9727dd61,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
6e0003b020f700b77180d83ffd0278e8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
393ee8789a942062a05007170570ee7d,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
cf9d34549765823138c70d055ae741db,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
c43b41b4d59d9e2aadade1849062f9ce,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
22d7641f05a00e5b36c87a86cf2c5e2b,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
18cdad9ef2d80706148d4a409ebff081,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
e536b44a20aa0bf13d491c59850b8279,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
94034584cfdb52b5a903c087ac618f7f,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0
