ID,WS023_S167,WS026_S140,WS027_S171,WS028_S161,WS029_S141,WS031_S151,WS032_S170,WS034_S142,WS035_S152,WS036_S172,Taxon,Kingdom,Phylum,Class,Order,Family,Genus,Species,Confidence
dca9523b23071adb06c0519d83f42439,263,0,18,125,699,54,0,0,387,111,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,NA,NA,0.9999998751679242
6e885a571c8a30a6c889057eba464dd6,0,0,646,113,832,0,0,0,0,58,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,NA,NA,0.903387074552816
907305e263406b9e828c33a70d5f1069,118,139,43,339,121,792,20,0,55,0,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoluna;s__Rhodoluna lacicola,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Rhodoluna,Rhodoluna lacicola,0.8353734033418243
e835140d03c9a7d1dd3a6f00598c57a0,506,276,279,74,174,225,22,0,51,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Serpentinimonas,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Serpentinimonas,NA,0.7057843085314127
7e297198559fea1296506bbdaa382643,0,0,0,737,163,704,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,NA,NA,NA,0.8280277976617981
2d51908e6bd43aa1ca6152d6d7c28f77,0,0,0,101,1104,34,315,0,0,0,d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales_G;f__Fictibacillaceae;g__Fictibacillus;s__Fictibacillus sp004216955,Bacteria,Bacillota,Bacilli,Bacillales_G,Fictibacillaceae,Fictibacillus,Fictibacillus sp004216955,0.9113722562407096
4aff41633fdfbbb6b12b0fabf5cbff4c,35,0,47,567,699,67,60,11,0,66,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquirickettsiella;s__Aquirickettsiella isopodorum,Bacteria,Pseudomonadota,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquirickettsiella,Aquirickettsiella isopodorum,0.9998483598019394
48e0b37cd316880ac09bdad646aa1508,0,1423,55,0,0,58,0,0,15,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA,0.993423373487104
f14ccee018b54860412854330cff742d,663,4,25,232,54,0,23,16,367,152,Unassigned,Unassigned,NA,NA,NA,NA,NA,NA,0.9327699717760048
e32ca2cdba18d3ff91c239a609ba2ecb,41,128,12,1163,0,0,116,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Spirosomataceae;g__Leadbetterella;s__Leadbetterella sp002256295,Bacteria,Bacteroidota,Bacteroidia,Cytophagales,Spirosomataceae,Leadbetterella,Leadbetterella sp002256295,0.991146074936595
f675e3fea345ddd19fe5fdc843c6ff8b,0,1395,23,0,0,0,39,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Prolixibacteraceae;g__UBA6024;s__UBA6024 sp002429385,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,UBA6024,UBA6024 sp002429385,0.9811721377683174
f8791f4151f98f47bbcdd329fe8a7c06,292,0,0,595,41,24,0,28,411,54,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9999999999911804
8efeede7d7afbf5abdadea00b07fbe33,148,41,44,109,0,72,611,417,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,NA,NA,0.9996508467115384
3ec880b7f43237cba242ddc6903c43e7,344,408,43,117,98,248,16,0,144,23,d__Bacteria;p__Desulfobacterota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__Desulfamplus;s__Desulfamplus sp015232455,Bacteria,Desulfobacterota,Desulfobacteria,Desulfobacterales,Desulfobacteraceae,Desulfamplus,Desulfamplus sp015232455,0.9063466895555414
3cf45df5af7cd693ea98cfdd13ff5aaa,0,219,0,0,0,0,1208,0,0,0,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__UBA956;s__UBA956 sp027487435,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Verrucomicrobiales,Akkermansiaceae,UBA956,UBA956 sp027487435,0.9997729966953092
1835714c1d90a0907e7ffebfd0c8e9da,59,0,43,35,0,331,0,0,775,168,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylococcaceae,NA,NA,0.91965685708151
bd33f7bc6bcffefa5b89c72f1c593960,53,0,218,70,16,57,0,0,874,122,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,NA,NA,0.7633609471842862
e3673c8665a294e09936e62329795b16,0,15,99,0,19,0,1269,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,NA,NA,0.9500020388312622
ca424b21ea52aefc9b1b1f3c8cbc6b60,7,0,990,41,292,0,60,0,4,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9957805166744028
a10afd46591d6a4f0d35146804199b9f,0,1391,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,0.9930736360836075
b1374a93fb9c2e17319e4518f0f9b02c,0,64,1175,30,20,0,79,12,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,0.9990938019608882
4ee485d894e925d2ac490a586941bd66,0,894,0,0,0,0,478,0,0,0,d__Bacteria;p__Patescibacteria;c__Paceibacteria;o__UBA9973;f__UBA2103;g__C7867-001;s__C7867-001 sp027459545,Bacteria,Patescibacteria,Paceibacteria,UBA9973,UBA2103,C7867-001,C7867-001 sp027459545,0.9892694186913767
69b39eba231b4e88a1dec1e8724ec37f,67,0,92,1073,121,5,0,0,4,7,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__2-12-FULL-35-15;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp016707685,Bacteria,Bacteroidota,Bacteroidia,2-12-FULL-35-15,2-12-FULL-35-15,2-12-FULL-35-15,2-12-FULL-35-15 sp016707685,0.9999931216532992
83cb757cbed7424d4a5b34cce836f15c,0,113,550,20,576,0,0,0,78,0,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__Planktophila sp947383695,Bacteria,Actinomycetota,Actinomycetes,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp947383695,0.9966834878943788
e4f475354ea42e1c42b652e3931e9e05,33,0,0,1190,108,0,0,0,5,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__2-12-FULL-35-15;f__2-12-FULL-35-15;g__2-12-FULL-35-15;s__2-12-FULL-35-15 sp016707685,Bacteria,Bacteroidota,Bacteroidia,2-12-FULL-35-15,2-12-FULL-35-15,2-12-FULL-35-15,2-12-FULL-35-15 sp016707685,0.9997212063212249
b29a06c602e6ef047d2a5ddcce1d063d,57,165,24,0,491,10,0,0,454,86,d__Bacteria;p__Bacteroidota;c__Bacteroidia,Bacteria,Bacteroidota,Bacteroidia,NA,NA,NA,NA,0.9980509155266792
65de5b92055932fdfac9fba21f3a459b,101,29,161,107,83,175,0,0,496,124,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9999999999961872
addaaacfa379e4f5b3d74829cb8acad5,220,62,0,327,46,17,599,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Diplorickettsiales;f__Diplorickettsiaceae;g__Aquirickettsiella;s__Aquirickettsiella isopodorum,Bacteria,Pseudomonadota,Gammaproteobacteria,Diplorickettsiales,Diplorickettsiaceae,Aquirickettsiella,Aquirickettsiella isopodorum,0.9377617972883894
a12715088997ed5aa47bf187a0c55440,230,146,176,0,521,118,0,0,70,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_E,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas_E,NA,0.9958112902176528
21153a2b5a0fc7ac54af0b26ccb08ec4,0,1056,0,142,0,0,60,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9057177168678392
567fbded4c9ba908bfa75e375236fef4,0,0,505,26,452,197,0,0,44,32,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9993573848718522
1aab737c93dcb31e703d5d6b7bac057b,77,9,8,84,45,0,0,84,759,181,d__Bacteria;p__Bacillota;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Staphylococcus;s__Staphylococcus coagulans,Bacteria,Bacillota,Bacilli,Staphylococcales,Staphylococcaceae,Staphylococcus,Staphylococcus coagulans,0.9896813555244208
9727f6aceb714f6d44757ed7a271b3f3,63,0,0,0,0,1178,0,0,0,0,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoluna,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Rhodoluna,NA,0.8376679569568313
01d29eda15346aa711ee8e4a3425f6db,93,0,0,109,43,0,0,57,827,101,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae;g__Rhodoluna;s__Rhodoluna limnophila,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,Rhodoluna,Rhodoluna limnophila,0.901932002381108
dba59bca994759e642636cd68ecc0f94,35,0,0,0,933,11,141,36,61,12,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Bosea,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Bosea,NA,0.9976870055193297
de8581c8689877d7f755c86c6b6d0afa,43,0,0,1134,0,0,0,0,28,22,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9951338046414748
c55613e5737ab9d0706570e0f36851b7,47,64,257,75,687,0,24,0,60,9,d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Opitutales;f__Opitutaceae;g__Lacunisphaera,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Lacunisphaera,NA,0.9999847228562542
b1c11e2316ab8e9a3db04255309d1d00,0,1135,78,0,0,0,0,0,10,0,d__Bacteria;p__Bacillota_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__Aminipila;s__Aminipila aminobutyrica,Bacteria,Bacillota_A,Clostridia,Peptostreptococcales,Anaerovoracaceae,Aminipila,Aminipila aminobutyrica,0.8129236865821359
b195b3c960f4b72534fb298f91610967,81,0,27,25,275,0,6,187,393,228,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9698862024492496
565185751dd1e32d413553b9a29cf7b2,25,0,19,133,319,203,0,0,491,32,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,NA,NA,0.8673479373648019
827e9df448fce9d96183b7e3a388bdf3,0,1221,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__Paludibacter;s__Paludibacter sp030653695,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter,Paludibacter sp030653695,0.9749045833143848
39f7541125754b3e6229ab6d64f8c596,0,0,0,42,71,0,1105,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9742852659203294
f67454c6777751de63a1b1d691409a57,41,716,32,0,0,208,0,0,187,31,d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Treponematales;f__Treponemataceae;g__Teretinema;s__Teretinema zuelzerae,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Treponemataceae,Teretinema,Teretinema zuelzerae,0.956142839628258
d09071408087fe170d54aaf5edd1fd9a,32,0,116,37,31,182,0,0,740,77,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria,Bacteria,Pseudomonadota,Gammaproteobacteria,NA,NA,NA,NA,0.9938103195461132
62aa699380dd29628a08d34a68f94144,164,0,0,293,132,0,0,0,354,264,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__Bog-950 sp903861145,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,LD1,Bog-950,Bog-950 sp903861145,0.7928914575646828
5c6e251ab5309423435f3f9fb4ac4a1d,0,1203,0,0,0,0,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__Rhodoferax sp001771065,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Rhodoferax sp001771065,0.7338988673702261
929615d4d343c4dc33ed86ca295a9eac,72,0,0,91,13,172,53,0,713,82,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas,NA,0.9657703987912636
a3ef812e1205783563899d3b1332837e,0,57,123,239,55,212,0,19,295,192,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Methylophilaceae,NA,NA,0.9998066273929426
159aeed8a1cb0ae01a995064426c5d3c,219,16,0,105,188,0,129,118,279,126,d__Bacteria;p__Bacillota_C;c__Negativicutes;o__Veillonellales;f__Veillonellaceae;g__Veillonella;s__Veillonella tobetsuensis,Bacteria,Bacillota_C,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella tobetsuensis,0.8840890322617121
b8ea3a2f54e6c922e6d74ab510d4932c,62,95,260,33,45,166,18,33,436,32,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA,0.989562722564338
0cb4f0900380e875435256e2aeacdeb8,60,0,434,0,153,0,0,0,298,232,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA,0.99845572813095
2ddaa5c56bceb1888a5ae1cee307aef3,53,0,0,15,35,8,0,164,687,211,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Nanopelagicales;f__Nanopelagicaceae,Bacteria,Actinomycetota,Actinomycetes,Nanopelagicales,Nanopelagicaceae,NA,NA,0.9996596787287434
4f72fda0728331276e40257a4aaa6ba0,90,0,54,0,105,0,637,0,217,60,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.8552897862039581
b5c76f52365c2753533a8da803f94514,118,0,0,0,470,0,0,48,428,89,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylomonas,NA,0.8572484891658726
6ec84bfa7e1f889d9238c5f5460aec85,120,0,0,216,16,0,0,53,509,215,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,NA,NA,NA,0.9999901640974462
1bd9f9fe318a86dccb9abf428f08ecf4,6,0,0,224,0,897,0,0,0,0,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium,Bacteria,Actinomycetota,Actinomycetes,Mycobacteriales,Mycobacteriaceae,Mycobacterium,NA,0.9999589568569236
a33b2a64514605918e67940f3bae09d1,3,0,0,10,0,0,4,13,1094,0,d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium jeotgali,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylobacterium,Methylobacterium jeotgali,0.9983269618486592
b1cf5473de7682fef7d136e2b9e8472b,61,0,0,0,183,874,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Thiodictyon;s__Thiodictyon syntrophicum,Bacteria,Pseudomonadota,Gammaproteobacteria,Chromatiales,Chromatiaceae,Thiodictyon,Thiodictyon syntrophicum,0.9365180618094384
597d09de65c7c112fd435c49864277c7,0,0,0,34,125,0,0,51,739,169,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,0.9999985512368846
b64b28bc2516be029513c87a353c3136,70,21,42,37,364,0,0,82,346,145,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Sediminibacterium;s__Sediminibacterium sp903874055,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Sediminibacterium,Sediminibacterium sp903874055,0.9794367406143072
95c17f5743e55692fec7065ead9be757,209,0,0,18,79,0,0,52,565,177,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Legionellales;f__Legionellaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Legionellales,Legionellaceae,NA,NA,0.8901039263675653
dacf5729dbb61cef8fd68fd9c9262b7b,0,0,211,804,0,71,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952;s__UBA952 sp030730025,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,UBA952 sp030730025,0.9367577104404746
5b5a696f8157f750c1dfc67139fcd5f3,81,728,0,74,60,0,48,0,81,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Rhodoferax;s__Rhodoferax sp001771065,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,Rhodoferax,Rhodoferax sp001771065,0.792327680716911
f2951d478cced4356cb73feada1978b0,264,9,57,0,546,23,0,11,149,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Agitococcus;s__Agitococcus lubricus,Bacteria,Pseudomonadota,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Agitococcus,Agitococcus lubricus,0.8025782844254377
55bb73d1fa7d5ec0ca50192dcf3460e4,25,67,88,0,27,61,780,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter_C,Bacteria,Pseudomonadota,Gammaproteobacteria,Methylococcales,Methylomonadaceae,Methylobacter_C,NA,0.9549931963556408
3ecee211790dc33932282dab1a49b8d6,0,0,0,0,151,882,0,0,8,0,d__Bacteria;p__Fusobacteriota;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Cetobacterium_A;s__Cetobacterium_A somerae,Bacteria,Fusobacteriota,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Cetobacterium_A,Cetobacterium_A somerae,0.9170755261818666
0fbfa1c6411fd8ff79b78ff09d1de04d,156,24,212,44,97,118,0,0,326,51,d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__UBA5609;s__UBA5609 sp028713955,Bacteria,Desulfobacterota_G,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,UBA5609,UBA5609 sp028713955,0.8483092913319072
d6a3a87b43a68f636dc614df1e8f2cce,19,0,0,0,35,966,0,0,6,0,d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__Silvanigrellales;f__Silvanigrellaceae;g__Silvanigrella,Bacteria,Bdellovibrionota,Oligoflexia,Silvanigrellales,Silvanigrellaceae,Silvanigrella,NA,0.999780216991921
b9b2d4580546449f977a0d458dedc349,0,0,822,0,181,0,6,0,0,0,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.9936721685896354
f20384f98e777e098c8878af030cfe27,0,0,0,71,0,930,0,0,0,0,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Microbacteriaceae,Bacteria,Actinomycetota,Actinomycetes,Actinomycetales,Microbacteriaceae,NA,NA,0.993681778380822
e5c8badbd9bc8c65497e6b5d60a64747,0,712,0,0,34,104,0,0,125,23,d__Bacteria;p__Desulfobacterota;c__Desulfuromonadia;o__Geobacterales;f__Pseudopelobacteraceae;g__JACRCG01;s__JACRCG01 sp903852495,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Pseudopelobacteraceae,JACRCG01,JACRCG01 sp903852495,0.8616606160275719
cc5047d1c9326a615c31ea50f12d5040,56,0,8,85,407,31,0,0,330,68,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA,0.990603407811218
1b9c94201f153ae0d3f4912bc7a04d38,13,0,16,95,43,0,0,0,693,116,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Crocinitomicaceae;g__UBA952,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Crocinitomicaceae,UBA952,NA,0.8926746442125113
6597b94b1fee275db80cb1e5d207e58a,151,0,40,0,44,0,0,71,494,174,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__LD1;g__Bog-950;s__Bog-950 sp903861145,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,LD1,Bog-950,Bog-950 sp903861145,0.8366604593533442
ec22818d4bfc7953eb037574bd4c065c,0,899,0,0,18,0,0,0,44,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Rhodocyclaceae;g__Uliginosibacterium;s__Uliginosibacterium sp016718265,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Rhodocyclaceae,Uliginosibacterium,Uliginosibacterium sp016718265,0.999787178415088
d326283690ce320f0ac9d9af48cf9a88,0,955,0,0,0,0,0,0,0,2,d__Bacteria;p__Bacillota_A;c__Clostridia,Bacteria,Bacillota_A,Clostridia,NA,NA,NA,NA,0.7630858153425517
1a9f75a99fc92d54a388b46cacc99217,118,48,324,0,73,73,0,0,277,40,d__Bacteria;p__Desulfobacterota_G;c__Syntrophorhabdia;o__Syntrophorhabdales;f__Syntrophorhabdaceae;g__UBA5609;s__UBA5609 sp028713955,Bacteria,Desulfobacterota_G,Syntrophorhabdia,Syntrophorhabdales,Syntrophorhabdaceae,UBA5609,UBA5609 sp028713955,0.8906305522113672
f995f73286db69e5706ee8547623d725,13,0,0,0,71,857,0,0,0,0,d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Humidesulfovibrio;s__Humidesulfovibrio mexicanus,Bacteria,Desulfobacterota,Desulfovibrionia,Desulfovibrionales,Desulfovibrionaceae,Humidesulfovibrio,Humidesulfovibrio mexicanus,0.923341223404512
b33bc0d2f0bdeff2c809b278bdd95bbe,0,0,0,71,21,771,0,0,72,0,d__Bacteria;p__Cyanobacteriota;c__Vampirovibrionia;o__Gastranaerophilales;f__UBA9971;g__UBA9971;s__UBA9971 sp001784535,Bacteria,Cyanobacteriota,Vampirovibrionia,Gastranaerophilales,UBA9971,UBA9971,UBA9971 sp001784535,0.951702121193873
15c2d5870137cf2e9a45b031bc69cf13,0,916,0,0,0,0,0,0,0,0,d__Bacteria;p__Bacteroidota,Bacteria,Bacteroidota,NA,NA,NA,NA,NA,0.749006620096456
85fbbbbd6b3c1d92754a5ab6ea0ab62e,0,121,724,0,0,0,0,0,28,24,d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Nanopelagicales;f__Nanopelagicaceae;g__Planktophila;s__Planktophila sp001438925,Bacteria,Actinomycetota,Actinomycetes,Nanopelagicales,Nanopelagicaceae,Planktophila,Planktophila sp001438925,0.9827321200820538
471696955f21090d73f80e7c9f02ba0c,0,0,0,834,0,63,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium,NA,0.9999859351603044
2966fa8a657f4d53c4138cc9aee8f3af,0,640,55,0,0,0,0,0,149,29,d__Bacteria,Bacteria,NA,NA,NA,NA,NA,NA,0.995695104861292
9bf0644010c863472455acd70795a860,0,0,0,0,0,864,0,0,0,0,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae,Bacteria,Pseudomonadota,Gammaproteobacteria,Burkholderiales,Burkholderiaceae,NA,NA,0.9934932450207872
b6ea6f127ea095c6de70a8df6aa2f7ad,0,74,0,0,0,784,0,0,0,0,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,NA,NA,NA,0.785915923245017
a9a5b4fc9f3649ca7f05dcfd972c1bfe,0,0,35,44,760,0,0,0,0,17,d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Chitinophagaceae;g__Flavipsychrobacter;s__Flavipsychrobacter stenotrophus,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Flavipsychrobacter,Flavipsychrobacter stenotrophus,0.9226444411998624
b87e9189444df8c83365e1a74cc6f7b6,0,0,26,0,0,804,0,0,7,14,d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiomicrospirales;f__Thiomicrospiraceae;g__GCA-002282575;s__GCA-002282575 sp002281095,Bacteria,Pseudomonadota,Gammaproteobacteria,Thiomicrospirales,Thiomicrospiraceae,GCA-002282575,GCA-002282575 sp002281095,0.9521285225637534
